WellID,BVHH,FormationAlias,NioGOR,CodGOR,LateralLength,ProppantPerFoot,FluidPerFoot,LeftDistance,LeftNeighbourType,RightDistance,RightNeighbourType,TVD,NormalizedOilEUR,NormalizedGasEUR
0512345398,1.171406061,CODELL,3548.17695,4093.813071,8123,740.8592884,841.2484304,489,Codeveloped,311,Codeveloped,7100,20.24079773,140.619968
0512345399,1.603211282,NIOBRARA,3356.730897,3679.55206,8289,950.4162143,801.6269755,478,Codeveloped,226,Codeveloped,6875,17.41947159,165.3262155
0512345400,1.175407576,CODELL,3609.989216,4241.255755,8205,799.7562462,851.4358318,,NoNeighbour,489,Codeveloped,7043,18.05825716,88.84911639
0512345401,0.793351031,NIOBRARA,4303.543054,2908.073805,4567,954.6748413,792.6476899,4151,Parent,90,Codeveloped,7050,13.84585067,106.0492665
0512345402,0.789479793,NIOBRARA,4303.543054,2908.073805,4563,953.3201841,797.4201183,90,Codeveloped,357,Codeveloped,7173,12.58974359,79.96712689
0512345403,0.788469072,NIOBRARA,4290.684797,2853.530094,4291,980.1910976,850.5318108,242,Parent,438,Codeveloped,7190,10.91610347,111.4796085
0512345404,0.790548731,NIOBRARA,4253.762648,2757.148158,4623,943.9757733,820.9305646,438,Codeveloped,786,Parent,7106,11.73437162,91.92991564
0512345407,0.786060714,NIOBRARA,4272.289843,2853.530094,4714.550018,851.4068118,1218.410236,4939,Codeveloped,1299,Parent,7062,8.644091131,81.898166
0512345408,0.794694872,NIOBRARA,4301.568495,2882.364782,4506,935.6413671,815.747004,357,Codeveloped,448,Codeveloped,7082,11.99600533,97.91300488
0512345410,1.092245313,CODELL,4253.762648,2757.148158,4535.390506,930.9010976,627.4083778,703,Codeveloped,852,Parent,7324,8.115067479,82.10141982
0512345412,1.071504688,CODELL,4290.684797,2853.530094,4369,963.6072328,626.548867,5079,Parent,703,Codeveloped,7328,12.43076219,65.82742046
0512345416,0.569007143,CODELL,704.2367756,,9653,2031.078421,850.1769398,,NoNeighbour,,NoNeighbour,7149,8.120895059,1.530612245
0512345426,1.05294375,NIOBRARA,2904.256281,2132.285926,9974.489612,963.8773886,894.7868359,429,Codeveloped,281,Codeveloped,7215,5.769317753,92.39981551
0512345427,1.018882143,NIOBRARA,3160.801668,2290.461578,6650,947.3909774,26.83022556,708,Parent,,NoNeighbour,7059,19.78526316,174.8066165
0512345428,1.223634375,CODELL,2932.168949,2122.30132,10138,948.9164529,16.3087394,714,Codeveloped,676,Parent,7351,6.888242257,93.28506609
0512345429,1.119972917,NIOBRARA,2849.875921,2443.289328,9989,954.8724597,22.52357593,,NoNeighbour,376,Codeveloped,7214,11.91500651,50.57603364
0512345430,1.038340306,NIOBRARA,2932.168949,2132.285926,9972,964.2975331,886.1343763,281,Codeveloped,472,Parent,7116,5.378760529,95.48816687
0512345431,1.014697449,NIOBRARA,3101.957488,2241.031779,6460,929.3467492,829.9306502,896,Codeveloped,1698,Codeveloped,7045,13.26145511,170.0198142
0512345432,1.209947692,CODELL,3076.367956,2136.215552,9687,971.6802932,696.9173119,718,Codeveloped,,NoNeighbour,7331,19.283163,71.48415402
0512345433,1.20804,CODELL,2842.982727,2397.113609,9953.304367,960.8834059,718.5185679,,NoNeighbour,732,Codeveloped,7343,11.8369735,69.19320204
0512345434,1.030882383,NIOBRARA,2964.387667,2119.396963,9718,991.1504425,946.8195102,1669,Codeveloped,386,Codeveloped,7203,10.26867668,60.7249434
0512345435,1.033829167,NIOBRARA,3021.716625,2235.679411,6551,898.1834834,828.6777591,,NoNeighbour,896,Codeveloped,7024,13.15188521,117.659136
0512345436,1.029764063,NIOBRARA,3037.82039,2123.950953,9811.838531,978.8175753,928.4070433,271,Codeveloped,385,Codeveloped,7191,10.54613768,74.64411462
0512345437,1.111832308,NIOBRARA,2842.982727,2397.113609,10107,951.436826,926.4339567,376,Codeveloped,396,Codeveloped,7141,8.85693084,83.6554863
0512345438,1.018437824,NIOBRARA,3076.367956,2136.215552,9848,975.0203087,921.7609667,385,Codeveloped,,NoNeighbour,7119,15.30270106,112.153026
0512345439,1.050569072,NIOBRARA,2962.255823,2236.140347,7532,896.8998938,803.0456718,640,Codeveloped,988,Parent,7109,4.025092937,107.3352363
0512345440,1.071578125,NIOBRARA,2948.313811,2269.028946,7735,951.3445378,869.2930834,822,Codeveloped,640,Codeveloped,7096,5.468778281,123.4661926
0512345441,1.217161905,CODELL,3000.008622,2119.396963,9808,984.6483483,697.7104405,,NoNeighbour,718,Codeveloped,7330,11.81953507,88.1639478
0512345442,,NIOBRARA,2842.467044,2269.248901,10014,958.2190933,937.9874176,465,Codeveloped,296,Codeveloped,7190,4.834331935,75.4794288
0512345443,1.225501563,CODELL,2850.481337,2232.375726,9971.915425,967.517231,700.0101487,726,Codeveloped,762,Codeveloped,7314,8.193811972,88.06663139
0512345444,1.069167526,NIOBRARA,2863.311152,2171.50149,10015,959.6215676,930.3241138,481,Codeveloped,303,Codeveloped,7182,6.267099351,87.88377434
0512345446,1.10877165,NIOBRARA,2839.179606,2309.460846,9902.772074,969.6400087,953.5190681,396,Codeveloped,226,Codeveloped,7216,6.150096109,55.95322157
0512345448,1.057810714,NIOBRARA,2881.221853,2171.50149,9958,964.8835107,919.4912633,303,Codeveloped,429,Codeveloped,7144,5.29363326,72.80116489
0512345449,1.108694792,NIOBRARA,2992.311385,2524.953529,7981,940.3455707,906.7284801,1012,Codeveloped,740,Codeveloped,7079,5.109760682,89.28730735
0512345450,1.090644271,NIOBRARA,2959.606092,2408.342118,7617,778.2099252,725.3477747,740,Codeveloped,822,Codeveloped,7062,4.908494158,101.1596429
0512345451,1.218946154,CODELL,2838.856188,2269.248901,9984,1921.492388,1432.046875,732,Codeveloped,726,Codeveloped,7350,8.580528846,80.49509215
0512345452,1.22643125,CODELL,2881.221853,2148.871145,9943,966.9521271,691.3842905,762,Codeveloped,714,Codeveloped,7356,8.701397968,98.53655838
0512345453,1.078433163,NIOBRARA,2850.481337,2232.375726,9959,972.4902099,769.8875389,296,Codeveloped,481,Codeveloped,7123,7.483281454,81.41480068
0512345454,1.023969948,NIOBRARA,3037.82039,2123.950953,9759,984.9369812,926.9867814,386,Codeveloped,271,Codeveloped,7110,11.56501691,93.94743314
0512345455,1.200436,NIOBRARA,,,4974,1118.616807,772.9215923,,NoNeighbour,,NoNeighbour,6851,17.8216727,227.7488943
0512345456,1.178835079,NIOBRARA,6635.973885,7308.037988,5533,1142.960419,881.4534611,678,Parent,637,Codeveloped,6920,18.86553407,176.1789264
0512345458,1.025648958,NIOBRARA,3114.044286,2184.16409,9980,961.9805611,929.0122244,392,Parent,1604,Codeveloped,7206,17.43747495,101.4440882
0512345459,1.243916842,NIOBRARA,3658.610828,3333.302897,10681,799.3633555,1576.578785,271,Codeveloped,,NoNeighbour,7347,20.40024342,150.1044846
0512345460,0.718398485,CODELL,3637.014659,3341.524833,10843,508.7153002,754.1949645,892,Codeveloped,,NoNeighbour,7535,22.65812045,125.4377017
0512345461,1.21612359,NIOBRARA,3684.609698,3330.654133,10700,797.9439252,1578.901682,709,Codeveloped,271,Codeveloped,7333,15.65065421,159.34
0512345462,1.201613402,NIOBRARA,3746.253465,3333.414407,10690,797.9420019,1565.91637,576,Codeveloped,248,Codeveloped,7270,15.25809167,135.2028064
0512345463,1.206382474,NIOBRARA,3746.253465,3333.414407,10672.81332,750.3176301,1514.72208,248,Codeveloped,709,Codeveloped,7361,17.40215952,134.2394884
0512345464,0.727932813,CODELL,3686.897168,3333.532823,10820,497.4121996,737.9539741,968,Codeveloped,892,Codeveloped,7540,18.68327172,135.6854898
0512345480,,NIOBRARA,4734.734468,6079.57435,9308,1006.875806,854.7911474,,NoNeighbour,251,Codeveloped,6780,23.73667813,147.6111947
0512345481,,NIOBRARA,6563.679594,7342.150039,5928,1114.709852,974.1194332,255,Codeveloped,324,Codeveloped,6803,23.86639676,222.9271255
0512345482,,NIOBRARA,6608.975861,7357.186628,5899,533.6497711,936.7872521,324,Codeveloped,376,Codeveloped,6905,20.81369724,173.3336159
0512345483,,NIOBRARA,4669.438055,5909.363494,9153,881.0226155,826.4083907,383,Codeveloped,306,Codeveloped,6721,22.10116902,140.293565
0512345484,,NIOBRARA,4641.681387,5909.363494,9198,1076.320939,848.2557078,306,Codeveloped,479,Codeveloped,6779,24.58871494,155.7650576
0512345485,,NIOBRARA,4700.677118,6024.582967,9319,900.9550381,874.7754051,251,Codeveloped,243,Codeveloped,6717,19.30754373,139.9775727
0512345486,,NIOBRARA,6522.567281,7333.649314,5886,525.3143051,882.4994903,240,Codeveloped,255,Codeveloped,6899,22.0190282,180.4899762
0512345488,,NIOBRARA,6455.676684,7331.130525,5916,1034.144692,927.826572,3527,Parent,298,Codeveloped,6850,23.73411089,161.6617647
0512345489,,NIOBRARA,6486.403479,7331.130525,5895.427583,1056.751171,891.1618243,298,Codeveloped,240,Codeveloped,6780,20.19700833,174.4034653
0512345490,,NIOBRARA,4700.677118,5967.823931,9206,1124.918531,854.3710624,243,Codeveloped,383,Codeveloped,6772,21.42450576,145.936889
0512345491,,NIOBRARA,6529.722332,7379.242284,5563,1071.364372,925.3816286,376,Codeveloped,,NoNeighbour,6803,20.02354845,211.8392953
0512345492,,NIOBRARA,4555.815574,3886.674999,5096,798.6656201,971.4478022,563,Codeveloped,324,Codeveloped,7725,16.3027865,121.8269231
0512345493,,NIOBRARA,4077.357607,3974.854739,5133,770.3097604,898.9129164,2733,Parent,267,Codeveloped,7718,12.07227742,76.61815702
0512345494,,CODELL,4471.669129,3963.589409,4980,547.998996,761.6759036,,NoNeighbour,842,Codeveloped,7831,14.43714859,86.51365462
0512345495,,NIOBRARA,4090.050728,3952.648008,5256,783.1050228,932.0148402,267,Codeveloped,340,Codeveloped,7612,11.78976408,74.82629376
0512345496,,NIOBRARA,4120.528049,3816.523638,5225,763.2535885,908.6790431,572,Codeveloped,,NoNeighbour,7673,15.99923445,77.8107177
0512345497,,NIOBRARA,4471.669129,3963.589409,5143,776.2006611,900.3581567,360,Codeveloped,539,Codeveloped,7601,13.9795839,83.77095081
0512345498,,CODELL,4061.899354,3991.436993,5177,543.3106046,750.4589531,2646,Parent,675,Codeveloped,7838,10.8991694,81.96445818
0512345499,,NIOBRARA,4100.378237,3925.123218,5228,792.654935,918.4166029,340,Codeveloped,327,Codeveloped,7697,11.34984698,64.40646519
0512345500,,NIOBRARA,4432.424907,3978.787289,5154,801.3193636,968.5017462,4872,Parent,360,Codeveloped,7692,10.02367094,75.58051998
0512345501,,NIOBRARA,4596.074949,3831.574508,5244,789.8550725,921.7654462,324,Codeveloped,,NoNeighbour,7612,15.84267735,118.3893974
0512345502,,CODELL,4090.050728,3952.648008,5191,545.8075515,1042.22462,675,Codeveloped,695,Codeveloped,7836,11.43074552,64.86534386
0512345503,,NIOBRARA,4492.15823,3949.785354,5150,804.2718447,984.7491262,539,Codeveloped,268,Codeveloped,7716,16.73029126,91.54990291
0512345504,,CODELL,4534.563651,3910.915089,5154,546.661622,1047.131548,842,Codeveloped,,NoNeighbour,7852,16.71730695,91.47788126
0512345505,,NIOBRARA,4513.212396,3932.111923,5194,798.2287255,979.4555256,268,Codeveloped,563,Codeveloped,7604,16.58856373,90.77300732
0512345506,,NIOBRARA,4108.690263,3892.771268,5251,790.7065321,923.1921539,327,Codeveloped,572,Codeveloped,7572,15.51685393,85.14302038
0512345507,,CODELL,4115.307404,3856.280669,5090,545.8400786,1058.416503,695,Codeveloped,,NoNeighbour,7838,16.00766208,87.83654224
0512345508,,NIOBRARA,5331.756091,15774.52692,7902,1305.998481,1267.138193,272,Codeveloped,,NoNeighbour,7233,34.18248545,217.7941028
0512345509,,CODELL,5331.756091,16013.77501,7844,780.4691484,857.5196328,701,Codeveloped,,NoNeighbour,7405,9.777154513,194.4665987
0512345510,,NIOBRARA,5331.756091,16013.77501,7867,1084.784543,1011.283335,165,Codeveloped,272,Codeveloped,7130,22.97241642,212.6023897
0512345511,,NIOBRARA,5392.297468,16225.40824,7837,782.4422611,1049.255072,220,Codeveloped,165,Codeveloped,7291,20.40576751,155.2157713
0512345512,1.435840104,NIOBRARA,4986.80753,4414.253779,11054,1153.428623,1072.371992,154,Codeveloped,352,Codeveloped,6755,17.64203003,164.2893975
0512345513,1.465730457,NIOBRARA,5024.729617,4415.415665,11015,1144.07626,1068.414435,474,Codeveloped,480,Codeveloped,6760,17.77122106,161.0695415
0512345514,1.698410309,NIOBRARA,4911.047909,5195.222932,9758,983.8081574,474.4648494,424,Codeveloped,214,Codeveloped,6817,19.70219307,154.0290018
0512345515,1.416339896,NIOBRARA,4968.543347,4420.897632,11049,1148.70124,1071.370622,635,Codeveloped,154,Codeveloped,6688,19.17377138,183.7802516
0512345516,1.443371875,NIOBRARA,5005.476141,4412.655121,11040,1132.971014,1063.045109,352,Codeveloped,474,Codeveloped,6684,18.88342391,176.7750906
0512345517,1.112025397,NIOBRARA,4911.047909,5255.917061,9607,999.2713646,490.5916519,214,Codeveloped,249,Codeveloped,6906,17.89164151,116.8843552
0512345532,,NIOBRARA,5392.297468,16225.40824,7835,782.9393746,1050.026803,313,Codeveloped,220,Codeveloped,7213,17.6377792,171.0759413
0512345533,,CODELL,5448.543336,16405.82592,7932,771.8103883,874.4387292,940,Codeveloped,701,Codeveloped,7409,6.908850227,166.9813414
0512345534,,NIOBRARA,5448.543336,16405.82592,7960,1114.572864,1084.53392,142,Codeveloped,313,Codeveloped,7112,20.2111809,186.5937186
0512345542,0.259210769,CODELL,,,9377,1511.357577,1662.364082,,NoNeighbour,,NoNeighbour,,21.51860936,50.61490882
0512345544,1.224861026,NIOBRARA,2506.500339,1707.252235,9602,1572.172464,1647.288898,,NoNeighbour,,NoNeighbour,7334,17.957613,68.52520308
0512345545,,NIOBRARA,5499.513795,16405.82592,7812,1045.3149,1085.473118,218,Codeveloped,142,Codeveloped,7293,18.92409114,148.1199437
0512345546,1.114802083,NIOBRARA,4553.685852,4607.47612,10817,1840.251456,1836.460386,,NoNeighbour,782,Codeveloped,6560,17.46454655,116.2561708
0512345547,1.390381771,NIOBRARA,4940.947169,4431.006435,10283.12004,1295.132212,1080.383576,402,Codeveloped,635,Codeveloped,6756,19.58510639,146.7875503
0512345549,1.350857217,NIOBRARA,4925.080237,4445.896248,10269,323.6926673,1103.807771,335,Codeveloped,402,Codeveloped,6703,20.01606778,197.0684585
0512345550,1.088793194,NIOBRARA,4485.276926,4529.98853,10819,1777.428598,1756.977355,392,Codeveloped,,NoNeighbour,6655,23.05952491,128.5562436
0512345551,1.335302083,NIOBRARA,4910.124168,4475.3208,10338,1283.033469,1228.943606,338,Codeveloped,335,Codeveloped,6746,22.03520991,232.5173148
0512345552,1.302057217,NIOBRARA,4896.626481,4509.193313,10307,1280.877074,1227.418453,3401,Parent,338,Codeveloped,6667,26.54516348,190.4552246
0512345553,1.100482902,NIOBRARA,4494.383965,4546.387619,10842,1775.687143,1730.553403,782,Codeveloped,392,Codeveloped,6578,23.65753551,178.4345139
0512345582,1.391071204,NIOBRARA,2907.002803,2293.520201,8503,1178.407621,2429.959073,335,Codeveloped,327,Codeveloped,6988,16.98165353,71.66470657
0512345583,1.412247644,NIOBRARA,2798.371244,2272.36864,8359,1154.205048,2300.684532,315,Codeveloped,377,Codeveloped,7144,15.68895801,67.79243929
0512345584,1.43412328,NIOBRARA,2825.87808,2293.55936,8791,1157.547492,2909.767262,322,Codeveloped,315,Codeveloped,7009,13.86361051,59.09168468
0512345585,1.381063731,NIOBRARA,2951.801772,2306.61046,8525,1154.252199,2384.333842,327,Codeveloped,,NoNeighbour,7129,20.48762463,79.60046921
0512345586,0.858306154,CODELL,2825.87808,2306.437383,8600.525203,953.1976021,2300.131159,707,Codeveloped,651,Codeveloped,7254,17.08093361,76.35580206
0512345587,1.470962371,NIOBRARA,2819.081001,2355.805244,8600,1167.209302,2936.224884,,NoNeighbour,340,Codeveloped,7051,15.75953488,59.30011628
0512345588,1.404412565,NIOBRARA,2870.650131,2289.180058,8517.775714,1164.153687,2334.981416,377,Codeveloped,335,Codeveloped,7063,14.38650231,90.41667988
0512345589,0.881078125,CODELL,2779.113002,2331.078511,8170,938.0660955,2270.565239,,NoNeighbour,707,Codeveloped,7233,19.62141983,61.44075887
0512345590,1.439965969,NIOBRARA,2817.860976,2306.437383,8575,1120.699708,2830.34449,311,Codeveloped,322,Codeveloped,7063,17.05026239,83.42833819
0512345591,0.872692064,CODELL,2858.2895,2290.622928,8080.086464,966.5738151,2344.375408,722,Codeveloped,,NoNeighbour,7246,14.93003825,70.29417352
0512345592,0.8514,CODELL,2870.650131,2289.180058,8617.840389,723.3830889,2275.011269,651,Codeveloped,722,Codeveloped,7246,13.04421931,52.24800875
0512345593,1.462855959,NIOBRARA,2817.860976,2327.392991,8566,1144.057903,2887.473033,340,Codeveloped,311,Codeveloped,7134,15.33212701,64.45085221
0512345621,0.777220942,NIOBRARA,1941.419236,1502.103726,12428,1778.725459,2490.385581,,NoNeighbour,,NoNeighbour,6978,19.37769553,49.78789829
0512345637,0.645182813,CODELL,664.5786175,456.9997229,9874,2030.180271,1631.287827,,NoNeighbour,,NoNeighbour,9147,8.942475187,5.983795827
0512345658,1.008609375,CODELL,3081.792741,3406.816935,4458,1481.830417,673.3189771,1301,Codeveloped,,NoNeighbour,7290,27.62763571,110.2866756
0512345659,1.072268254,CODELL,3273.309178,3419.641062,4495,1468.298109,775.1546162,1396,Codeveloped,977,Codeveloped,7284,17.50723026,126.7813126
0512345660,0.720977436,NIOBRARA,3155.548626,3454.013238,4433,1963.004737,924.9284909,634,Codeveloped,341,Codeveloped,7052,12.13467178,63.19512745
0512345661,0.748574479,NIOBRARA,3044.319141,3369.402017,4284,2030.812325,979.0588235,647,Codeveloped,,NoNeighbour,7162,21.62044818,65.78384687
0512345662,0.710112887,NIOBRARA,3217.118095,3452.508066,4548,1913.368514,976.2506596,351,Codeveloped,634,Codeveloped,6953,11.69151275,56.39138083
0512345663,0.671361579,NIOBRARA,3286.65812,3307.223141,4459,1950.661583,1064.901099,320,Codeveloped,343,Codeveloped,7130,11.53621888,55.99977573
0512345664,0.680911053,NIOBRARA,3263.893775,3344.042609,4657,1868.584926,1063.735452,343,Codeveloped,743,Codeveloped,6979,11.11316298,56.34228044
0512345666,0.741359694,NIOBRARA,3119.412792,3406.816935,4350,2000.45977,1022.067586,327,Codeveloped,647,Codeveloped,7010,16.46137931,71.38528736
0512345667,1.109114286,CODELL,3268.431655,3148.759063,4299,1536.171203,747.8325192,957,Codeveloped,1396,Codeveloped,7266,20.82740172,108.9323098
0512345668,1.041789063,CODELL,3188.608288,3460.039331,4541,1453.424356,674.7786831,977,Codeveloped,1301,Codeveloped,7264,16.75379872,97.93415547
0512345669,0.658745918,NIOBRARA,3248.309977,3148.759063,4482,1941.097724,1156.508701,384,Codeveloped,629,Codeveloped,6965,14.13632307,66.91722445
0512345670,0.671809231,NIOBRARA,3281.401536,3232.781416,4437,1960.784314,1003.664638,629,Codeveloped,320,Codeveloped,7049,11.82420554,60.88663511
0512345671,0.662946354,NIOBRARA,3221.850448,2961.716329,4385,1984.948689,1026.409122,,NoNeighbour,384,Codeveloped,7116,16.54367161,64.80570125
0512345672,0.729649495,NIOBRARA,3119.412792,3435.701769,4314,2017.153454,1039.33936,341,Codeveloped,327,Codeveloped,7155,12.30737135,67.06907742
0512345673,0.687974227,NIOBRARA,3239.79873,3430.672558,4461.504955,1949.566366,938.4492548,743,Codeveloped,351,Codeveloped,7134,12.79411333,67.95756209
0512345674,1.127740625,CODELL,3221.850448,2961.716329,4269,1546.966503,49.49683767,,NoNeighbour,957,Codeveloped,7253,38.39821972,90.01663153
0512345681,1.364525521,NIOBRARA,3944.572001,5603.63683,4437,989.8580122,731.0196078,259,Codeveloped,264,Codeveloped,6751,29.93080911,181.3299527
0512345682,1.375367526,NIOBRARA,3900.322066,5485.045885,4761,902.7515228,749.9747952,638,Codeveloped,324,Codeveloped,6808,29.81096408,138.9283764
0512345683,1.38773641,NIOBRARA,3875.639114,5424.764969,4582,841.117416,790.6394588,324,Codeveloped,272,Codeveloped,6739,24.83893496,154.6440419
0512345684,1.368690769,NIOBRARA,4003.558139,5724.157569,4815,969.8857736,775.4168224,245,Codeveloped,285,Codeveloped,6805,27.25503634,149.5904465
0512345685,1.372626667,NIOBRARA,3926.1436,5565.887501,4509,1059.214904,784.9687292,264,Codeveloped,297,Codeveloped,6820,27.05167443,156.025061
0512345686,1.497915104,NIOBRARA,3965.164941,5682.672065,4671,1023.763648,732.2440591,285,Codeveloped,255,Codeveloped,6745,28.04667095,187.4388782
0512345687,1.362026804,NIOBRARA,3965.164941,5642.538236,4558,1049.144362,765.8411584,255,Codeveloped,259,Codeveloped,6815,21.84247477,90.10947784
0512345688,0.99910597,CODELL,3912.402845,5519.675656,4915,802.4415056,785.8571719,4184,Codeveloped,4871,Parent,6921,18.52268566,153.9106816
